[2023-11-15 21:04:13,833] - INFO - MQTT - mqtt client start
[2023-11-15 21:48:23,954] - INFO - MQTT - connected OK Returned code 0
[2023-11-15 21:48:23,954] - INFO - MQTT - subscribe: [('Fish/video/002001001/get', 0), ('Monitor/status/002001001/get', 0), ('Fish/control/002001001/require', 0), ('Fish/control/002001001/stop', 0), ('Fish/control/002001001/led', 0), ('Fish/control/002001001/motion', 0), ('Fish/control/002001001/mode', 0)]
[2023-11-15 21:55:58,145] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 21:55:58,224] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 21:55:58,224] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:18,674] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:18,733] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:18,733] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:22,564] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:22,871] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:22,872] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:26,045] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:26,355] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:26,356] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:28,400] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:28,708] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:28,708] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:30,449] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:30,652] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:30,652] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:33,417] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:33,501] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:33,502] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:37,307] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:37,394] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:37,394] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:40,482] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:40,557] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:40,558] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:51,232] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:51,323] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:51,323] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:55,715] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:55,787] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:55,788] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:00:59,115] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:00:59,212] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:00:59,212] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:01:06,180] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:01:06,254] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:01:06,254] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:05:58,623] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:05:58,624] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:05:58,624] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:03,436] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:03,534] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:03,535] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:06,406] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:06,610] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:06,611] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:12,857] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:13,062] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:13,062] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:16,344] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:16,433] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:16,433] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:19,513] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:19,718] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:19,718] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:25,657] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:25,862] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:25,862] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:35,490] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:35,578] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:35,579] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:38,662] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:38,756] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:38,757] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:41,017] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:41,106] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:41,106] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:43,372] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:43,450] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:43,451] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:46,035] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:46,117] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:46,117] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:48,595] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:48,677] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:48,678] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:06:57,606] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:06:57,649] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:06:57,650] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:07:49,420] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:07:49,731] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:07:49,731] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:07:54,643] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:07:54,731] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:07:54,731] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:08:28,438] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:08:28,439] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:08:28,439] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:08:28,589] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:08:28,589] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:08:28,590] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:08:36,627] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:08:36,832] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:08:36,832] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:08:42,570] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:08:42,771] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:08:42,772] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:08:49,367] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:08:49,466] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:08:49,466] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:08:56,288] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:08:56,493] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:08:56,494] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:04,379] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:04,582] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:04,583] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:09,703] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:09,907] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:09,907] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:14,515] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:14,720] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:14,720] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:18,307] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:18,386] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:18,387] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:23,528] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:23,628] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:23,629] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:27,320] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:27,419] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:27,420] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:30,900] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:30,991] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:30,991] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:39,808] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:40,013] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:40,014] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:42,881] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:43,000] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:43,001] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:46,157] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:46,315] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:46,315] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:54,865] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:55,066] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:55,067] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:09:58,036] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:09:58,115] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:09:58,116] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:10:01,210] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:10:01,415] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:10:01,415] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:10:03,672] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:10:03,873] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:10:03,873] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:10:18,725] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:10:18,825] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:10:18,826] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:10:22,202] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:10:22,407] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:10:22,408] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
[2023-11-15 22:10:22,612] - INFO - MQTT - recieved msg from Fish/control/002001001/led
[2023-11-15 22:10:22,707] - INFO - MQTT - recieved msg from Fish/control/002001001/motion
[2023-11-15 22:10:22,708] - INFO - MQTT - recieved msg from Fish/control/002001001/mode
